"SubjectID" "ActivityName" "AverageOfBodyAcceleration-ThroughTime-Mean-X-axis" "AverageOfBodyAcceleration-ThroughTime-Mean-Y-axis" "AverageOfBodyAcceleration-ThroughTime-Mean-Z-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-X-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-ThroughTime-StandardDeviation-Z-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-X-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-Y-axis" "AverageOfGravityAcceleration-ThroughTime-Mean-Z-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-X-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-Y-axis" "AverageOfGravityAcceleration-ThroughTime-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-X-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-Y-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Mean-Z-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-Mean-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Mean-Z-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-ThroughTime-Magnitude-Mean" "AverageOfBodyAcceleration-ThroughTime-Magnitude-StandardDeviation" "AverageOfGravityAcceleration-ThroughTime-Magnitude-Mean" "AverageOfGravityAcceleration-ThroughTime-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Magnitude-Mean" "AverageOfBodyAcceleration-ThroughTime-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-ThroughTime-Magnitude-Mean" "AverageOfBodyAngularVelocity-ThroughTime-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Magnitude-Mean" "AverageOfBodyAngularVelocity-ThroughTime-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-Frequency-Mean-X-axis" "AverageOfBodyAcceleration-Frequency-Mean-Y-axis" "AverageOfBodyAcceleration-Frequency-Mean-Z-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-X-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-Frequency-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-X-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-Y-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-Mean-Z-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-X-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-Y-axis" "AverageOfBodyAcceleration-Frequency-JerkSignal-StandardDeviation-Z-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-X-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-Y-axis" "AverageOfBodyAngularVelocity-Frequency-Mean-Z-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-X-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-Y-axis" "AverageOfBodyAngularVelocity-Frequency-StandardDeviation-Z-axis" "AverageOfBodyAcceleration-Frequency-Magnitude-Mean" "AverageOfBodyAcceleration-Frequency-Magnitude-StandardDeviation" "AverageOfBodyAcceleration-Frequency-JerkSignal-Magnitude-Mean" "AverageOfBodyAcceleration-Frequency-JerkSignal-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-Frequency-Magnitude-Mean" "AverageOfBodyAngularVelocity-Frequency-Magnitude-StandardDeviation" "AverageOfBodyAngularVelocity-Frequency-JerkSignal-Magnitude-Mean" "AverageOfBodyAngularVelocity-Frequency-JerkSignal-Magnitude-StandardDeviation"
10 "STANDING" 0.286078579 -0.02060613918 -0.11436281698 -0.73991934402 -0.69253180642 -0.77091947182 0.510665396 -0.13549658398 0.03844759826 -0.979129417 -0.9701739032 -0.9585675362 0.05570799224 0.0127002581946 -0.006423125812 -0.732756815968 -0.72917221046 -0.84586513134 -0.0425746527032 -0.0650532692628 0.0887442758 -0.8018678234 -0.75626424764 -0.7404151874 -0.08085785838 -0.033982737396 -0.070088085176 -0.8128879482 -0.8571195088 -0.8092483459 -0.7132754900772 -0.73246404530152 -0.7132754900772 -0.73246404530152 -0.75441164697618 -0.731312775254 -0.709485520518 -0.75276955324 -0.8373137022 -0.8526848612 -0.73784250822 -0.698083844366 -0.78954338136 -0.74138238044 -0.709430112022 -0.7799881467 -0.7418403373 -0.7380338677 -0.82756635598 -0.747283988878 -0.7386505657 -0.8634038286 -0.769530162 -0.7847547416 -0.72221252328 -0.81319871 -0.74477098454 -0.770737372184 -0.72315117694 -0.77965327692 -0.72239026346 -0.74518579514 -0.781243372 -0.77768881904 -0.854681354 -0.86074029
10 "WALKING" 0.192197611473684 -0.0204613890719298 -0.106937206178947 -0.167348593210526 -0.0740223837719298 -0.299940049584211 0.868034467017544 -0.100703740175439 0.0428414588399474 -0.929525755789474 -0.894321350701754 -0.878862440894737 0.109029553745614 0.000153847187719296 0.0204626018596491 -0.16451368922807 -0.188177197241754 -0.560705489298246 0.00224492187719299 -0.0854491946192982 0.0791153235570175 -0.401141117350877 -0.248047107884211 -0.270027890964912 -0.113251290280702 -0.118818622874561 -0.0405142914894737 -0.470896483333333 -0.591319912280702 -0.433128439333333 -0.092169041531579 -0.184026648912281 -0.092169041531579 -0.184026648912281 -0.253188025192982 -0.166257327207018 -0.116752656996491 -0.325239814517895 -0.527004329122807 -0.59010255754386 -0.151577111 -0.076929635977193 -0.377942952719298 -0.17584834454386 -0.135748500257193 -0.317935138368421 -0.191044200314035 -0.211319702070175 -0.50615131177193 -0.213931960664912 -0.220368008850877 -0.61563431754386 -0.314146078893158 -0.358395020192982 -0.205850620524561 -0.432365684105263 -0.198718786508772 -0.360045677508772 -0.138200762438596 -0.342596350491228 -0.1452860359 -0.203489723880702 -0.392627426701754 -0.400081210368421 -0.585282087368421 -0.626999031929825
10 "WALKING_DOWNSTAIRS" 0.274295610606061 -0.0197527895151515 -0.113324191060606 -0.909556917848485 -0.878942398060606 -0.901757433272727 0.495484398484848 0.0188440357575758 0.111765301924242 -0.991275566060606 -0.984534707575758 -0.975996838181818 0.0688615335757576 0.0233876754575758 -0.00976411776515151 -0.909768842121212 -0.902687636333333 -0.955836941515152 0.0130219633030303 -0.0983333723030303 0.0946380557575758 -0.916711749030303 -0.891417250909091 -0.913383083666667 -0.11278078269697 -0.0424322789393939 -0.071278905969697 -0.935305832121212 -0.953188494242424 -0.944234438181818 -0.892824088333333 -0.907027206939394 -0.892824088333333 -0.907027206939394 -0.919724866818182 -0.910193532842424 -0.87844106930303 -0.890510416393939 -0.946205893636364 -0.953506705151515 -0.909791674575758 -0.886358454412121 -0.925501049090909 -0.909541069848485 -0.882229564757576 -0.897221332363636 -0.914013515 -0.907194818787879 -0.949036229393939 -0.913302271212121 -0.904429330545454 -0.961444633030303 -0.909646563787879 -0.920363324545455 -0.91501636969697 -0.91964898030303 -0.878180884545455 -0.92079045030303 -0.903348686242424 -0.923017565454545 -0.903060085181818 -0.919689725454545 -0.910371324575758 -0.896421786363636 -0.95258683969697 -0.957893351818182
10 "WALKING_UPSTAIRS" 0.258168185121951 -0.0119136786685366 -0.110397224390244 -0.521439252121951 -0.506688492419512 -0.589120133 0.477155347317073 -0.184042436878049 0.0897764453658537 -0.968063127073171 -0.960607747073171 -0.926963348536585 0.109060676658537 0.0242775253763415 -0.0394910622668293 -0.514747881146342 -0.535521648097561 -0.751233853902439 0.024188872837561 -0.059384094202439 0.113310721829268 -0.681047390731707 -0.554976300507317 -0.613662242782927 -0.123255145234146 -0.0367270026731707 -0.0741529717585366 -0.693453431463415 -0.758584518780488 -0.692284884634146 -0.488319943241463 -0.537064547951219 -0.488319943241463 -0.537064547951219 -0.56727861217561 -0.521545030317073 -0.499737511146341 -0.623967677121951 -0.72597560902439 -0.761856000487805 -0.521290781219512 -0.494916405170732 -0.644812995121951 -0.523461562429268 -0.544936273629268 -0.594162081109756 -0.534006469939024 -0.545451317836585 -0.726009223902439 -0.538353122926829 -0.557445111853659 -0.775374505853659 -0.612881071731707 -0.623052037804878 -0.589975667829268 -0.703822372536585 -0.523373414243902 -0.657612542414634 -0.508243339878049 -0.627156218 -0.502922194480488 -0.551279949780488 -0.658519911219512 -0.667522231219512 -0.76139729195122 -0.779854648780488
11 "LAYING" 0.349241498333333 -0.0227805881776667 -0.11236837305 -0.218620219683333 -0.07842278592 -0.397203050666667 0.855453918333333 -0.160369351866667 0.13692410305 -0.95546838 -0.9359519415 -0.931085311333333 0.0354244856583333 -0.0318414616283333 -0.060803371265 -0.360212476773333 -0.285004400458333 -0.703060937166667 -0.0428107236751667 -0.0571067028683333 0.0977582005216667 -0.503168033333333 -0.4766433585 -0.497995833166667 -0.0874137361283333 -0.03652399894 -0.0350567016733333 -0.596879242 -0.753245384 -0.619196899333333 -0.14894705108 -0.2715830056 -0.14894705108 -0.2715830056 -0.403307432466667 -0.374516974166667 -0.330358116516667 -0.444329686703333 -0.679652036666667 -0.745673591333333 -0.29275692199 -0.14107979273 -0.536266387 -0.193596508183333 -0.107088576656667 -0.379116559033333 -0.393360364968333 -0.325301512695 -0.671888666333333 -0.384326281558333 -0.28918338459 -0.733231913833333 -0.44571268665 -0.590062293666667 -0.464693405666667 -0.52596085675 -0.426335249016667 -0.5558795365 -0.271193228241667 -0.386994984555 -0.358826745093333 -0.40082505685 -0.545459507166667 -0.477036307316667 -0.742759137666667 -0.768247134166667
11 "SITTING" 0.277858930144928 -0.0165993312362319 -0.108508098637681 -0.995051743333333 -0.977829909565217 -0.988610211884058 0.607825925072464 0.261792215973913 0.144026853536232 -0.997414269565217 -0.989918027971014 -0.992522733913043 0.0761456774347826 0.0123753540397101 -2.97380173913038e-06 -0.992893469855072 -0.983898696666667 -0.990557491449275 -0.0309708596231884 -0.0748704703623188 0.0827347454057971 -0.989358600434783 -0.99427812942029 -0.981250882898551 -0.0981112538115942 -0.0399458823202899 -0.0534096138927536 -0.992550700289855 -0.996519033478261 -0.993089092898551 -0.989891331014493 -0.987603938405797 -0.989891331014493 -0.987603938405797 -0.990884516231884 -0.99030897826087 -0.981330884347826 -0.981984669565217 -0.99571188884058 -0.995317057101449 -0.994094697536232 -0.979522342173913 -0.988815756666667 -0.995490655797101 -0.97771812826087 -0.988557926231884 -0.992990742753623 -0.984044003333333 -0.989119335652174 -0.993430365507246 -0.984902015217391 -0.990526625652174 -0.987764282463768 -0.994402317246377 -0.981237185072464 -0.989912012898551 -0.994202036811594 -0.982916850434783 -0.988613944782609 -0.98837314115942 -0.989721985507246 -0.98989703057971 -0.986484355797101 -0.98210744 -0.995392633333333 -0.995200232608696
11 "STANDING" 0.285968701555556 -0.01347115446 -0.103751408777778 -0.7174775478 -0.641936212091111 -0.753243255333333 0.623499912888889 0.196818361364444 0.128262249066667 -0.981874759555556 -0.970932521333333 -0.970391786888889 0.107654628222222 -0.028638564158 0.004476327104 -0.765915549911111 -0.725570920088889 -0.885295402444444 -0.0195896049533333 -0.08561582586 0.0959158628711111 -0.818239456504444 -0.797300552222222 -0.799613849555556 -0.0817380346222222 -0.0607236478666667 -0.0537467533088889 -0.850962741555556 -0.911238465111111 -0.853197989333333 -0.681058387 -0.725504281153333 -0.681058387 -0.725504281153333 -0.774625009977778 -0.772329149111111 -0.737646327733333 -0.775718090488889 -0.880226243777778 -0.910457849111111 -0.742284358022222 -0.677108681377778 -0.816856624888889 -0.709596570222222 -0.647024135175556 -0.743643437888889 -0.782635711422222 -0.742876094888889 -0.872280261777778 -0.769820383333333 -0.725332080744444 -0.897141769111111 -0.802913532888889 -0.848465449111111 -0.786914463111111 -0.825407805422222 -0.774475866888889 -0.822509956444444 -0.730287526311111 -0.765807304415556 -0.770014614 -0.775937510888889 -0.825964449777778 -0.783729530177778 -0.907937479777778 -0.920113145333333
11 "WALKING" 0.195852937163265 -0.0235997955591837 -0.109284096979592 -0.194841482679592 -0.0490078496040816 -0.367093920326531 0.903795544489796 -0.219854075510204 0.136541694571429 -0.953165821836735 -0.910599456734694 -0.913032619387755 0.10279563055102 0.0416177574938775 0.0309253727408163 -0.347255766632653 -0.285434696204082 -0.712612319183674 -0.119146933044898 -0.0248631574897959 0.0619668146183673 -0.512232445142857 -0.429893590408163 -0.519524771836735 -0.0243825827877551 -0.108581422508163 -0.0550635741622449 -0.604845718163265 -0.757699573265306 -0.635635291428571 -0.118381683163265 -0.252231674846939 -0.118381683163265 -0.252231674846939 -0.401601417530612 -0.36173889422449 -0.298719365265306 -0.440266902581633 -0.683455054489796 -0.76043182755102 -0.246557274616327 -0.127988538193878 -0.528135701428571 -0.177090230612245 -0.0709480682591837 -0.34266163692449 -0.372108931183673 -0.324847332628571 -0.680816095306122 -0.380216317571429 -0.290671992081633 -0.74341216 -0.464837568979592 -0.580809042244898 -0.488028596530612 -0.531954120734694 -0.362960515816327 -0.574611914489796 -0.239216000938776 -0.377590920510204 -0.343097383697959 -0.390913435510204 -0.559269185918367 -0.463108192502041 -0.754617954285714 -0.785732181020408
11 "WALKING_DOWNSTAIRS" 0.274009243061224 -0.0142631537061224 -0.107302456673469 -0.833980605367347 -0.765923260040816 -0.851624900612245 0.617548312040816 0.228300203326531 0.156067172632653 -0.98848045 -0.97814549877551 -0.980283213265306 0.0928434911836735 0.0102617140018367 0.0101262234595918 -0.853096384489796 -0.816184064693877 -0.929545288979592 -0.0303433088571429 -0.069841525 0.0966528424285714 -0.893712270816327 -0.864706067346939 -0.858716366734694 -0.10675621144898 -0.0285488061469388 -0.0616175193897959 -0.895398785510204 -0.937920960612245 -0.898333419387755 -0.807319370387755 -0.83520172022449 -0.807319370387755 -0.83520172022449 -0.85813828 -0.850894574897959 -0.834137624285714 -0.855973810612245 -0.917641758367347 -0.935664125510204 -0.839610588693878 -0.790107584744898 -0.891958020816327 -0.832328229265306 -0.768682848693878 -0.843973076061225 -0.861808873265306 -0.830036867755102 -0.922600029183673 -0.857284850408163 -0.813485811530612 -0.935114656326531 -0.875745164693878 -0.897655416938775 -0.852395136530612 -0.899927458367347 -0.849914617020408 -0.873981984489796 -0.83338340077551 -0.861603333061224 -0.849417035714286 -0.852799066938775 -0.886442475510204 -0.861899991020408 -0.935470029591837 -0.940408552653061
11 "WALKING_UPSTAIRS" 0.258690089090909 -0.0243303726915909 -0.111701840136364 -0.495454951525 -0.317397473161364 -0.558705157272727 0.794902396818182 -0.0237899593272727 0.137349576727273 -0.971589312045455 -0.9489528375 -0.944620422727273 0.100498985620455 0.0515779088640909 -0.0145913269795455 -0.566823660636364 -0.471739337681818 -0.804490791363636 -0.0996225432272727 -0.029868366475 0.0890684584278295 -0.673806817272727 -0.586110402045455 -0.636421792045455 -0.0757828053568182 -0.0274553021454545 -0.0283587805386364 -0.702845353181818 -0.826398610227273 -0.730495025909091 -0.415600146029545 -0.529527648 -0.415600146029545 -0.529527648 -0.583366255477273 -0.566459241590909 -0.507428311136364 -0.621361893863636 -0.766609219772727 -0.828304242272727 -0.522423229272727 -0.373441683853636 -0.687746616590909 -0.486849967404545 -0.333325669406818 -0.533992863113636 -0.591593212829545 -0.508966466340909 -0.783960783863636 -0.580183568613636 -0.466629575236364 -0.823877219545455 -0.6278597575 -0.700961485681818 -0.620806763181818 -0.690647424318182 -0.534994234752273 -0.675351695454545 -0.530377414659091 -0.603029029772727 -0.555315719727273 -0.584018746363636 -0.695315779090909 -0.640445903863636 -0.826504496363636 -0.843059947727273
12 "LAYING" 0.34109668640625 -0.0227364559171875 -0.107674394359375 -0.285367998545313 -0.223329947910937 -0.53056483640625 0.71863184890625 -0.0334394971875 0.0482274898671875 -0.9607836446875 -0.9506312153125 -0.94148088640625 0.016474227671875 0.0052627873109375 -0.01783542169625 -0.2719192044375 -0.272061406094375 -0.63448929265625 -0.0800823704734375 -0.0574237575765625 0.098333682951875 -0.585865666375 -0.5773758978125 -0.474998602515625 -0.045932228571875 -0.0413867502984375 -0.051034137278125 -0.5013783771875 -0.67100983171875 -0.571708972484375 -0.268262426085937 -0.28867902653125 -0.268262426085937 -0.28867902653125 -0.35578717633125 -0.257851474292188 -0.441486240328125 -0.527551364552188 -0.614730871875 -0.63308196546875 -0.272226670220312 -0.2052861986125 -0.54704786484375 -0.291914525417187 -0.2849430624375 -0.5606032525 -0.298677530921875 -0.306128109909375 -0.60842942328125 -0.310272185235938 -0.285341811125 -0.6595163240625 -0.457489846453125 -0.57659332265625 -0.43146071875 -0.6281621978125 -0.58438794015625 -0.5425908846875 -0.253097829190625 -0.42228052813125 -0.25053875100625 -0.271745262201562 -0.547661081540625 -0.59767054109375 -0.640016716015625 -0.65055070234375
12 "SITTING" 0.2779370525 -0.0162120703403846 -0.109963359519231 -0.929545942884615 -0.881364074076923 -0.910253464423077 0.875483253269231 -0.0470510398538462 -0.00210256431461538 -0.994017482692308 -0.979754218653846 -0.969614435769231 0.0743520896923077 0.0159856022671154 0.00128062542076923 -0.926861445576923 -0.908700873961538 -0.950694338076923 -0.0259389435 -0.0827712481673077 0.0888978873076923 -0.897574906730769 -0.935377356923077 -0.913808668461538 -0.0925610620192308 -0.0415944340076923 -0.0530696763192308 -0.937859661153846 -0.961692154230769 -0.947438643846154 -0.906147096346154 -0.911671756115385 -0.906147096346154 -0.911671756115385 -0.9276172925 -0.919578761923077 -0.885901800769231 -0.883939973153846 -0.953675579230769 -0.956250287307692 -0.926786255 -0.889382162961538 -0.924401578846154 -0.931074229230769 -0.884911684117308 -0.909603170384615 -0.9295700925 -0.911316017115385 -0.944750858076923 -0.930583693653846 -0.912356878153846 -0.955300358846154 -0.897656445576923 -0.940722703461538 -0.915814558461538 -0.899480439230769 -0.933350070961538 -0.921314101923077 -0.913140708826923 -0.923831865192308 -0.9174401175 -0.921969889634615 -0.915837671538462 -0.885977900730769 -0.955905131730769 -0.959740185576923
12 "STANDING" 0.28657095147541 -0.0151002271590164 -0.107587903868852 -0.664211072231148 -0.600967081409836 -0.747960835901639 0.63039426295082 0.0873927106901639 0.0320231647967213 -0.971210414098361 -0.961578622295082 -0.951212511639344 0.0988609341590164 -0.0241721173180328 -0.00396034773937705 -0.668957934606557 -0.670030605393443 -0.838801802295082 -0.0888152802836066 -0.0406752647442623 0.109718132139344 -0.76128662147541 -0.774554574918033 -0.701627955081967 -0.0839772060491803 -0.0202521300229508 -0.0750286439180328 -0.772529093983607 -0.855085274262295 -0.802142383344262 -0.63764318247541 -0.656952573245902 -0.63764318247541 -0.656952573245902 -0.711427893196721 -0.658511764559016 -0.665998338583607 -0.722206477540984 -0.825580082786885 -0.837482725409836 -0.663967959911475 -0.616983964377049 -0.780780912622951 -0.665162523836066 -0.618638223557377 -0.751313866065574 -0.681498927721148 -0.682403265147541 -0.824395057377049 -0.685720654688525 -0.679286954593443 -0.852025082622951 -0.716708571572131 -0.790966055737705 -0.713488518245902 -0.777128637016393 -0.76835835852459 -0.727369943114754 -0.649594360606557 -0.715010805393443 -0.657229593819672 -0.662541210357377 -0.766265164590164 -0.742966232786885 -0.839114509672131 -0.847059496721311
12 "WALKING" 0.195316826440678 -0.0170633322352542 -0.103933750711864 -0.285603473471186 -0.21830034560678 -0.513465785254237 0.779797107661017 -0.0499138895762712 0.0244057208135593 -0.934169147288136 -0.939958260338983 -0.920417224915254 0.0862968590338983 0.0294270757759322 0.0291613555355932 -0.284507371084746 -0.272294539010339 -0.650711825762712 -0.100977798876102 -0.0407694107644068 0.112721578142373 -0.550060184366102 -0.562574109661017 -0.474535959627119 -0.0650467495237288 -0.0688580129762712 -0.06239087077 -0.510373433322034 -0.674574004576271 -0.57653176440678 -0.263603964488136 -0.272996842028814 -0.263603964488136 -0.272996842028814 -0.373302925749153 -0.248636368344068 -0.38520727259322 -0.485337486237288 -0.623057928983051 -0.629382358983051 -0.272744372194915 -0.205328524061017 -0.546332920338983 -0.292082661627119 -0.27714782461017 -0.537589907288136 -0.314859743271186 -0.307970856473051 -0.623183883898305 -0.317834733118644 -0.283490220812712 -0.676914322542373 -0.434478178745763 -0.573791440847458 -0.438584668932203 -0.58804077740678 -0.562604103050847 -0.538482005423729 -0.239424624728814 -0.409337971115254 -0.249716412740678 -0.252444787559322 -0.52731948220339 -0.547640406101695 -0.636555851237288 -0.647915073559322
12 "WALKING_DOWNSTAIRS" 0.274145243076923 -0.0193330058992308 -0.112458398846154 -0.892335976153846 -0.840072191615385 -0.871533697692308 0.650126234871795 0.129470345348718 -0.0137530157307692 -0.990343261282051 -0.974529904615385 -0.962159162051282 0.0786209773333333 0.0112325036684615 -0.00392974746897436 -0.888057105410256 -0.878315003307692 -0.927269566923077 -0.0206374081538462 -0.0869936692871795 0.0839396301794872 -0.888813359205128 -0.912097028461539 -0.872594512051282 -0.0703097421025641 -0.0432050175897436 -0.0479381226410256 -0.916620434102564 -0.943470633333333 -0.92262901974359 -0.862244012282051 -0.875340322307692 -0.862244012282051 -0.875340322307692 -0.894779072307692 -0.879622312564103 -0.872841836153846 -0.869350253776923 -0.934566224102564 -0.936016398205128 -0.884781622435897 -0.854379202769231 -0.890068802051282 -0.895780565897436 -0.843502288564103 -0.871942457948718 -0.892133074615385 -0.884174280769231 -0.918505188717949 -0.894003733333333 -0.880310287230769 -0.934704157692308 -0.874066728717949 -0.915451864615385 -0.881914776589744 -0.894193921076923 -0.910916692051282 -0.882133955641026 -0.873987581025641 -0.894907284871795 -0.878220335025641 -0.880964701205128 -0.897205256410256 -0.874752516692308 -0.936057392820513 -0.940315504358974
12 "WALKING_UPSTAIRS" 0.257237595777778 -0.0197312641472551 -0.0986140100222222 -0.624430709177778 -0.547271803357778 -0.723882085044444 0.498146986 0.149866017597778 0.10522774362 -0.964454100666667 -0.966115865555556 -0.943360582 0.07619534674 -0.00373652373111111 -0.003382404192 -0.634391674688889 -0.599538581568889 -0.841626189333333 -0.0325078488866667 -0.0596957735755556 0.0713484022666667 -0.7821576 -0.747043082666667 -0.710941843555556 -0.0875780997244444 -0.0485013899311111 -0.0496337304822222 -0.739354335333333 -0.841919729555556 -0.777951562444444 -0.593397018262222 -0.613379911197778 -0.593397018262222 -0.613379911197778 -0.673140466111111 -0.617164338133333 -0.675951255111111 -0.729605456 -0.805143144666667 -0.815039662444444 -0.634191745293333 -0.555432941206667 -0.774910976444444 -0.621635607066667 -0.572167075808889 -0.721399022222222 -0.651569456422222 -0.621212150466667 -0.826496193333333 -0.650046523555556 -0.602995892266667 -0.855487989111111 -0.715543581622222 -0.771346820666667 -0.696190183555556 -0.803952344666667 -0.737374872888889 -0.743494007111111 -0.610052763244444 -0.676387906231111 -0.616451319688889 -0.620350078288889 -0.756018642888889 -0.758918739555556 -0.818927933555556 -0.82320019
13 "LAYING" 0.34447789234375 -0.0115892034796875 -0.10679604046875 -0.267414648501562 0.0413096489859375 -0.254308078953125 0.84283177796875 -0.24312178765625 -0.106263910350938 -0.94617123640625 -0.92991199671875 -0.90907971125 0.0457057332213281 -0.052815490125 -0.0433362909609375 -0.3059057866875 -0.168385284473438 -0.4981037213125 -0.0356968078796875 -0.0680033524978125 0.0909728146520312 -0.471770870921875 -0.358505347765625 -0.313116898703125 -0.118737306160938 0.016600349478125 -0.051059688046875 -0.465223684390625 -0.495491538515625 -0.44248629378125 -0.12523836736875 -0.236661437620312 -0.12523836736875 -0.236661437620312 -0.281287770015625 -0.256226448021875 -0.241112992875 -0.349005665734375 -0.46740168515625 -0.47927890053125 -0.297909760671875 -0.0357523196359375 -0.3297638133125 -0.25737379840625 0.0117425630875 -0.276419545446875 -0.344845878820312 -0.238739629265625 -0.469889046990625 -0.328335100521875 -0.148136634510938 -0.52548994203125 -0.363022133371875 -0.356544215875 -0.268354498359375 -0.509278541421875 -0.370134828028125 -0.395199978125 -0.218387655875 -0.368158458078125 -0.250079665864062 -0.271694530351562 -0.37528352296875 -0.44994434203125 -0.477911296828125 -0.519875479210937
13 "SITTING" 0.277970944655172 -0.0179210042327586 -0.10684454412069 -0.938816063655172 -0.886074612931035 -0.924497031931034 0.715719441551724 0.102848943603448 0.103198932228793 -0.989441910344828 -0.981875961896552 -0.977323295 0.0824699437413793 0.0105051905689655 -0.00132036504758621 -0.936451891206897 -0.917654801815517 -0.948783632068966 -0.0335632040234483 -0.0705878194934483 0.0946403131791379 -0.940566174482759 -0.937201740862069 -0.930217785689655 -0.0924533609310345 -0.0368943581896552 -0.0566368579896552 -0.942805740517241 -0.95288852 -0.943129396206897 -0.917770522603448 -0.922263885344828 -0.917770522603448 -0.922263885344828 -0.932407586862069 -0.930244964827586 -0.918465378793103 -0.928528137068966 -0.949607540862069 -0.95016764362069 -0.939850272724138 -0.900664185396552 -0.932215828551724 -0.938599994844828 -0.885582200862069 -0.926157944839655 -0.94156340637931 -0.924581105844828 -0.943628482531034 -0.937022999137931 -0.915800394534483 -0.952738506724138 -0.927862410689655 -0.93818280287931 -0.924662338931034 -0.944926127241379 -0.937893132758621 -0.938926362241379 -0.92195065137931 -0.934014376775862 -0.932682011896552 -0.926758334222414 -0.935485415517241 -0.936702929655172 -0.949954137758621 -0.953764485172414
